id;series;booktitle;year;title;abstract;authors;pdf1page;pdfarticle
1116;revue/nouvelles/technologies/information;egc;2005;classification/2/3/hiearchique/donnees/web;;sergiutheodorchelcea/brigittetrousse;['http://editions-rnti.fr/render_pdf.php?p1&p=1000253'];['http://editions-rnti.fr/render_pdf.php?p=1000253']
1117;revue/nouvelles/technologies/information;egc;2005;classification/tableau/contingence/modele/probabiliste;modeles/melange/supposent/echantillon/forme/populations/caracterisees/distribution/probabilite/constitue/support/theorique/interessant/etudier/classification/automatique/montrer/algorithme/k/means/version/classifiante/algorithme/estimation/em/cas/particulierement/simple/melange/lois/normales/cherche/classifier/lignes/colonnes/tableau/contingence/possible/utiliser/variante/algorithme/k/means/appele/mndki2/appuyant/notion/profil/distance/khi/2/obtient/methode/simple/efficace/pouvant/utiliser/conjointement/analyse/factorielle/correspondances/appuie/meme/representation/donnees/malheureusement/contrairement/algorithme/k/means/classique/liens/existent/modeles/melange/classification/appliquent/directement/situation/travail/montrons/algorithme/mndki2/associe/approximation/pres/modele/melange/lois/multinomiales;gerardgovaert/mohamednadif;['http://editions-rnti.fr/render_pdf.php?p1&p=1000251'];['http://editions-rnti.fr/render_pdf.php?p=1000251']
1118;revue/nouvelles/technologies/information;egc;2005;classification/supervisee/visualisation/3d/documents;nombre/documents/issus/requete/web/devient/important/amene/chercher/solutions/aider/utilisateur/confronte/masse/donnees/alternative/possible/affichage/lineaire/triee/critere/consiste/effectuer/classification/resultats/interesse/cartes/auto/organisatrices/kohonen/issues/algorithme/classification/supervisee/faut/ajouter/contraintes/algorithme/adapte/classification/resultats/requete/exemple/deterministe/classification/obtenue/depend/fortement/distance/utilisee/comparer/documents/evalue/alors/impact/differentes/distances/dissimilarites/trouver/plus/adaptee/probleme/compromis/egalement/trouve/temps/execution/algorithme/qualite/classification/obtenue/utilisation/echantillonnage/envisagee/enfin/travaux/integres/prototype/permet/visualiser/resultats/dimensions/d/interagir;nicolasbonnel/anniemorin/alexandrecotarmanach;['http://editions-rnti.fr/render_pdf.php?p1&p=1000379'];['http://editions-rnti.fr/render_pdf.php?p=1000379']
1119;revue/nouvelles/technologies/information;egc;2005;classifying/xml/materialized/views/maintenance/distributed/web/sources;dernieres/annees/mis/evidence/croissance/diversite/informations/electroniques/accessibles/web/systemes/integration/donnees/mediateurs/ete/concus/integrer/donnees/distribuees/heterogenes/vue/uniforme/faciliter/integration/donnees/travers/differents/systemes/xml/ete/adopte/format/standard/echanger/informations/xquery/langage/integration/donnees/travers/differents/systemes/xml/ete/adopte/format/standard/echanger/informations/xquery/langage/interrogation/xml/impose/systemes/bases/xml/xquery/employe/systemes/mediation/concevoir/vues/definies/sources/optimiser/evaluation/requetes/vues/materialisees/lors/mise/jour/sources/contexte/sources/web/tres/informations/fournies/sources/methodes/habituellement/proposees/appliquees/article/etudie/mettre/jour/vues/materialisees/xml/sources/web/sein/architecture/mediation;tuyettramdangngoc/virginiesans/dominiquelaurent;['http://editions-rnti.fr/render_pdf.php?p1&p=1000331'];['http://editions-rnti.fr/render_pdf.php?p=1000331']
1120;revue/nouvelles/technologies/information;egc;2005;combinaison/fonctions/preference/boosting/recherche/passages/systemes/question/reponse;proposons/methode/apprentissage/automatique/selection/passages/susceptibles/contenir/reponse/question/systemes/question/reponse/qr/systemes/ri/ad/hoc/adaptes/tache/passages/recherches/uniquement/traiter/meme/sujet/question/contenir/reponse/traiter/probleme/systemes/actuels/re/ordonnent/passages/renvoyes/moteur/recherche/considerant/criteres/forme/somme/ponderee/fonctions/scores/proposons/apprendre/automatiquement/poids/combinaison/grace/algorithme/reordonnancement/defini/cadre/boosting/habituellement/determines/manuellement/cadre/apprentissage/propose/originalite/approche/reside/definition/fonctions/allouant/scores/pertinence/passages/validons/travail/base/questions/reponses/evaluation/trec/11/systemes/qr/resultats/obtenus/montrent/amelioration/significative/performances/terme/rappel/precision/rapport/moteur/recherche/standard/methode/apprentissage/issue/cadre/classification;nicolasusunier/massihrezaamini/patrickgallinari;['http://editions-rnti.fr/render_pdf.php?p1&p=1000169'];['http://editions-rnti.fr/render_pdf.php?p=1000169']
1121;revue/nouvelles/technologies/information;egc;2005;statistique/donnees/statistique/connaissances/avancees/recentes/analyse/donnees/symboliques;;edwindiday;['http://editions-rnti.fr/render_pdf.php?p1&p=1000437'];['http://editions-rnti.fr/render_pdf.php?p=1000437']
1122;revue/nouvelles/technologies/information;egc;2005;elagage/aide/interpretation/symbolique/graphique/pyramide;travail/faciliter/interpretation/classification/pyramidale/construite/tableau/donnees/symboliques/alors/hierarchie/binaire/nombre/paliers/egal/1/nombre/individus/classer/cas/pyramide/dernier/atteindre/n/1/2/reduire/nombre/elague/pyramide/utilise/critere/selection/paliers/base/hauteur/decrit/paliers/retenus/variables/selectionne/egalement/utilisant/degre/generalite/mesures/dissimilarites/type/symbolique/numerique/aide/interpretation/sert/outils/graphiques/interactifs/grace/bibliotheque/opengl/enfin/simulation/montre/evoluent/selections/nombre/classes/variables/croit;kutluhankemalpak/mohamedcherifrahal/edwindiday;['http://editions-rnti.fr/render_pdf.php?p1&p=1000226'];['http://editions-rnti.fr/render_pdf.php?p=1000226']
1123;revue/nouvelles/technologies/information;egc;2005;enrichissement/semantique/documents/xml/representant/tableaux;travail/objectif/construction/automatique/entrepot/thematique/donnees/partir/documents/format/provenant/web/exploitation/entrepot/assuree/moteur/interrogation/fonde/ontologie/attention/porte/precisement/tableaux/extraits/documents/convertis/format/xml/tags/exclusivement/syntaxiques/article/presente/transformation/tableaux/forme/xml/formalisme/enrichi/semantiquement/plupart/tags/valeurs/termes/construits/partir/ontologie;fatihasais/helenegagliardi/ollivierhaemmerle/nathaliepernelle;['http://editions-rnti.fr/render_pdf.php?p1&p=1000309'];['http://editions-rnti.fr/render_pdf.php?p=1000309']
1124;revue/nouvelles/technologies/information;egc;2005;entrepot/donnees/spatiales/base/gml/politique/gestion/cache;;lionelsavary/georgesgardarin/karinezeitouni;['http://editions-rnti.fr/render_pdf.php?p1&p=1000290'];['http://editions-rnti.fr/render_pdf.php?p=1000290']
1125;revue/nouvelles/technologies/information;egc;2005;evaluation/algorithmes/lem/elem/donnees/continues;tres/populaire/tres/efficace/estimation/parametres/modele/melange/algorithme/em/presente/inconvenient/majeur/converger/parfois/lentement/application/tableaux/grande/taille/devient/irrealisable/remedier/probleme/methodes/ete/proposees/presentons/comportement/methode/connue/lem/variante/proposee/recemment/elem/permettent/accelerer/convergence/algorithme/obtenant/resultats/similaires/travail/concentrons/aspect/classification/illustrons/bon/comportement/variante/donnees/continues/simulees/reelles;francoisxavierjollois/mohamednadif;['http://editions-rnti.fr/render_pdf.php?p1&p=1000231'];['http://editions-rnti.fr/render_pdf.php?p=1000231']
1126;revue/nouvelles/technologies/information;egc;2005;experiences/classification/collection/documents/xml/structure/homogene;article/presente/differentes/experiences/classification/documents/xml/structure/homogene/vue/expliquer/valider/presentation/organisationnelle/pre/existante/probleme/concerne/choix/elements/mots/utilises/classification/impact/typologie/induite/combinons/selection/structurelle/basee/nature/elements/xml/selection/linguistique/basee/typage/syntaxique/mots/illustrons/principes/collection/rapports/activite/2003/equipes/recherche/inria/cherchant/groupements/equipes/themes/partir/contenu/differentes/parties/rapports/comparons/premiers/resultats/themes/recherche/officiels/inria;thierrydespeyroux/yveslechevallier/brigittetrousse/annemarievercoustre;['http://editions-rnti.fr/render_pdf.php?p1&p=1000243'];['http://editions-rnti.fr/render_pdf.php?p=1000243']
1127;revue/nouvelles/technologies/information;egc;2005;experimentations/modele/recherche/information/utilisant/liens/hypertextes/pages/web;fonction/correspondance/permet/selectionner/classer/documents/rapport/requete/composant/essentiel/systeme/recherche/information/proposons/modeliser/fonction/correspondance/prenant/compte/fois/contenu/liens/hypertextes/pages/web/experimente/systeme/collection/test/trec/9/concluons/types/requetes/inclure/texte/ancre/associe/liens/hypertextes/pages/fonction/similarite/avere/efficace;bichliendoan/idirchibane;['http://editions-rnti.fr/render_pdf.php?p1&p=1000264'];['http://editions-rnti.fr/render_pdf.php?p=1000264']
1128;revue/nouvelles/technologies/information;egc;2005;extension/algorithme/apriori/regles/association/cas/donnees/symboliques/diagrammes/intervalles;traitons/extension/algorithme/apriori/regles/association/cas/donnees/symboliques/diagrammes/intervalles/methode/proposee/permet/decouvrir/regles/association/niveau/concepts/extension/implique/notamment/nouvelles/definitions/support/confiance/exploiter/structure/symbolique/donnees/fil/article/exemple/classique/panier/menagere/developpe/plutot/extraire/regles/differents/articles/appartenant/memes/transactions/enregistrees/magasin/cas/classique/extrayons/regles/association/niveau/clients/etudier/comportements/achat;filipeafonso/edwindiday;['http://editions-rnti.fr/render_pdf.php?p1&p=1000348'];['http://editions-rnti.fr/render_pdf.php?p=1000348']
1129;revue/nouvelles/technologies/information;egc;2005;extension/bases/donnees/inductives/decouverte/chroniques;bases/donnees/inductives/integrent/processus/fouille/donnees/base/donnees/contient/fois/donnees/connaissances/induites/proposons/etendre/donnees/traitees/permettre/extraction/motifs/temporels/frequents/frequents/partir/ensemble/sequences/evenements/motifs/temporels/vises/chroniques/permettent/exprimer/contraintes/numeriques/delais/occurrences/evenements;alexandrevautier/marieodilecordier/renequiniou;['http://editions-rnti.fr/render_pdf.php?p1&p=1000314'];['http://editions-rnti.fr/render_pdf.php?p=1000314']
1130;revue/nouvelles/technologies/information;egc;2005;extraction/bayesienne/integration/patterns/representes/k/proches/voisins/go/19x19;article/decrit/generation/automatique/utilisation/base/patterns/go/19x19/representation/utilisee/k/proches/voisins/patterns/engendres/parcourant/parties/professionnels/probabilites/appariement/jeu/patterns/egalement/estimees/moment/base/creee/integree/programme/existant/indigo/utilisee/livre/ouvertures/debut/partie/extension/bases/pre/existantes/generateur/coups/programme/terme/niveau/jeu/gain/resultant/estime/15/points/moyenne;brunobouzy/guillaumechaslot;['http://editions-rnti.fr/render_pdf.php?p1&p=1000212'];['http://editions-rnti.fr/render_pdf.php?p=1000212']
1131;revue/nouvelles/technologies/information;egc;2005;extraction/bilingue/termes/medicaux/corpus/parallele/anglais/francais;catalogue/index/sites/medicaux/francophones/cismef/recense/principales/ressources/institutionnelles/sante/francais/description/ressources/puis/acces/utilisateurs/grace/terminologie/cismef/fondee/thesaurus/americain/medical/subject/headings/mesh/version/francaise/mesh/comprend/descripteurs/mesh/synonymes/americains/restent/traduire/enrichir/terminologie/proposons/methode/traduction/automatique/synonymes/faire/constitue/corpus/paralleles/anglais/francais/domaine/medical/apres/alignement/semi/automatique/corpus/paragraphe/paragraphe/procede/automatiquement/appariement/bilingue/termes/lexique/constitue/descripteurs/mesh/americains/traduction/francais/fourni/couples/amorces/servi/point/depart/propagation/syntaxique/liens/appariement/217/synonymes/pu/traduits/precision/70;aurelieneveol/sylwiaozdowska;['http://editions-rnti.fr/render_pdf.php?p1&p=1000413'];['http://editions-rnti.fr/render_pdf.php?p=1000413']
1132;revue/nouvelles/technologies/information;egc;2005;extraction/localisation/termes/classement/documents;trouver/classer/documents/pertinents/rapport/requete/fondamental/domaine/recherche/information/etude/repose/localisation/termes/documents/posons/hypothese/occurrences/termes/requete/retrouvent/proches/document/alors/dernier/positionne/tete/liste/reponses/presentons/variantes/modele/zone/influence/premiere/basee/notion/proximite/floue/seconde/notion/pertinence/locale;annabellemercier/michelbeigbeder;['http://editions-rnti.fr/render_pdf.php?p1&p=1000269'];['http://editions-rnti.fr/render_pdf.php?p=1000269']
1133;revue/nouvelles/technologies/information;egc;2005;extraction/regles/association/quantitatives/application/donnees/medicales;extraction/regles/association/devenue/tache/populaire/fouille/donnees/algorithme/apriori/variantes/restent/dedies/bases/donnees/renfermant/informations/categoriques/proposons/article/quantminer/outil/developpe/extraire/regles/association/gerant/variables/categoriques/numeriques/outil/proposons/repose/algorithme/genetique/permettant/decouvrir/facon/dynamique/intervalles/variables/numeriques/apparaissant/regles/presentons/egalement/application/reelle/outil/donnees/medicales/relatives/maladie/atherosclerose/donnons/resultats/experience/description/caracterisation/maladie;cyrilnortet/ansafsallebaouissi/teddyturmeaux/christelvrain;['http://editions-rnti.fr/render_pdf.php?p1&p=1000352'];['http://editions-rnti.fr/render_pdf.php?p=1000352']
1134;revue/nouvelles/technologies/information;egc;2005;extraction/termes/centree/autour/expert;developpons/logiciel/exit/capable/aider/expert/extraire/termes/trouve/pertinents/textes/specialite/mis/place/faciliter/travail/expert/puisse/consacrer/temps/seule/reconnaissance/termes/pertinents/differentes/mesures/statistiques/options/extraction/disponibles/exit/utiliser/mieux/connaissances/expert/approche/semi/automatique/expert/construit/termes/pouvant/inclure/termes/precedemment/extraits/rend/iteratif/constructif/processus/formation/termes/enfin/ergonomie/logiciel/profite/enseignements/tires/lors/utilisation/competition/internationale/extraction/connaissances;thomasheitz/mathieuroche/yveskodratoff;['http://editions-rnti.fr/render_pdf.php?p1&p=1000425'];['http://editions-rnti.fr/render_pdf.php?p=1000425']
